authorID,authorRef,Name
a58351,57191407698,Li K.
a58352,57044961200,Chen L.
a58353,36146538300,Zhang J.
a58354,57271900100,Zhang Z.
a58355,57218957262,Ma J.
a58356,55685619100,Zhang H.
a58357,58169018200,Yang S.
a58358,36809616000,Jiang J.
a58359,14008999900,Li G.
a58360,57212531860,Zhang Z.
a58361,58247419200,Xiao F.
a58362,55605769352,Zhang B.
a58363,58246791400,Wang Z.
a58364,58247419300,Chen H.
a58365,57219590590,Shen D.
a58366,57191258077,Zhang Z.
a58367,57201619326,Meng Y.
a58368,57220155513,Han S.
a58369,57480029600,Hamilton X.
a58370,57711811400,Cai Y.
a58371,57879509900,Shao P.
a58372,26643381300,Liu M.
a58373,57190074307,Jiang H.
a58374,58522835700,Zhao Y.
a58375,38561315500,Guo L.
a58376,57188662343,Zhang X.
a58377,58603341500,Wang P.
a58378,55263794800,Fang X.
a58379,57199005588,Li P.
a58380,58529737400,Li M.
a58381,57211005655,Zhang H.
a58382,7406912318,Wang Q.
a58383,57197858435,Li F.
a58384,56784698500,Zhao Y.
a58385,57210071079,Zhang H.
a58386,55197339600,Lu G.
a58387,24174646800,Qin K.
a58388,58043269600,Du K.
a58389,58531801400,Zheng A.
a58390,57226878045,Shi H.-R.
a58391,55850695800,Gong Z.
a58392,55684044600,Wang C.-L.
a58393,14071505700,Meng S.
a58394,57238790600,Baikejuli M.
a58395,57984485000,Zhao M.
a58396,35769422300,Han D.
a58397,57984665800,Meng Y.
a58398,57208181208,Liu J.
a58399,57201243377,Zhu Y.
a58400,57855226200,Li Z.
a58401,56982101000,Li K.
a58402,57205606853,Liu W.
a58403,55839110300,Ao Z.
a58404,56258904700,Zhu Y.
a58405,57202915793,Zheng H.
a58406,8707757400,Qin B.
a58407,58522914900,Fu W.
a58408,57203842679,Guo Z.
a58409,58131692100,Wang Y.
a58410,57203292026,Wu Q.
a58411,57201737917,Li B.
a58412,57218943811,Wang W.
a58413,57205142143,Impundu J.
a58414,57218199963,Jin J.
a58415,57207268114,Peng Z.
a58416,57218198431,Liu H.
a58417,57204134894,Wei Z.
a58418,57699393300,Xu Y.
a58419,57700016600,Wang Y.
a58420,58496599800,You J.
a58421,57470383100,Fan W.
a58422,58609895200,Li Y.J.
a58423,56091659000,Sun L.
a58424,58735023900,Liang J.-L.
a58425,58598197600,Sun S.-Y.
a58426,58534916600,Zheng Z.
a58427,58128207200,Li X.
a58428,57272079300,Shi N.
a58429,55568219100,Yang C.
a58430,58160153700,Gao P.
a58431,7403253382,Gao S.
a58432,58522866400,Xie J.
a58433,55177383600,Chen Y.
a58434,36911599100,Zhang A.
a58435,55578643900,Chen G.
a58436,57973392200,Kanwal Q.
a58437,58198040900,An Q.
a58438,28667532900,Yeh C.
a58439,55506644900,Lu Y.
a58440,57211377060,He Y.
a58441,58081338000,Niu Y.
a58442,58530256500,Pan J.
a58443,58530221700,Fan S.
a58444,36519831100,Wang L.
a58445,56411304100,Tang X.
a58446,58532873300,Xia Y.
a58447,57201659634,Shen S.
a58448,57215598210,Jia S.-W.
a58449,57560021300,Teng J.
a58450,26321078600,Gu Y.
a58451,41761338200,Fekete G.
a58452,6602863542,Korim T.
a58453,57860947800,Zhao H.
a58454,57203573820,Wei Q.
a58455,55839060000,Yang F.
a58456,57224684800,Geng Y.
a58457,58529389000,Xiang K.
a58458,55703956300,Zhang C.
a58459,12241888900,Zhao X.
a58460,57201392025,Cong K.
a58461,58130872700,Yang F.
a58462,58522812300,Jia C.
a58463,36170545500,Liao K.
a58464,56963035600,Lu Z.
a58465,55565474400,Li Q.
a58466,55461189200,Yan L.
a58467,23098870900,Zhang L.
a58468,35215833000,Liu Y.
a58469,58532141800,Zhan Q.
a58470,57193115811,Li R.
a58471,57203376565,Wei Q.
a58472,56555521500,Hu H.
a58473,57215594558,Wang Y.
a58474,36970792200,Yang J.
a58475,13613224200,Chai S.
a58476,56428275800,Du Y.
a58477,57193361612,Wang L.
a58478,57193842804,Zou Y.
a58479,58522755400,Jin Z.
a58480,56285398100,Zheng Y.
a58481,58291411200,Lan T.
a58482,58537803000,Wu Y.
a58483,57220175529,Sun Y.
a58484,7003408025,Richet E.
a58485,13102667200,Han Z.
a58486,58540144800,Zhang L.
a58487,57217248501,Li J.
a58488,57558519400,He Z.
a58489,57043667600,Zhang M.
a58490,58523247300,Li M.
a58491,58523829000,Chen G.
a58492,58523247400,Han L.
a58493,57226779501,Wang K.
a58494,36811012900,Zhou T.
a58495,56072331500,Xu T.
a58496,57193215289,Hu H.
a58497,55630904900,Sun C.
a58498,57189224379,Lee W.G.
a58499,57216914098,Ma Q.
a58500,58154927200,Zhang X.
a58501,57216689750,Mall P.K.
a58502,56973026900,Singh P.K.
a58503,58525190200,Srivastav S.
a58504,57210411745,Narayan V.
a58505,56216975300,Paprzycki M.
a58506,22634410100,Jaworska T.
a58507,8948360500,Ganzha M.
a58508,57562975900,Yuan F.
a58509,55680957600,Diao L.
a58510,56192933600,Liu L.
a58511,57205942686,Zhou S.
a58512,57216157575,Li R.
a58513,57201076379,Qin T.
a58514,58527859600,Yu F.
a58515,55488227800,Yu L.
a58516,58452822700,Ma Y.
a58517,56689467200,Duan T.
a58518,57195399955,Huang W.
a58519,58450011300,Zhou Y.
a58520,57219458347,Jiang T.
a58521,57214333786,Yang L.
a58522,58539747400,Zhao H.
a58523,57745903800,Ding H.
a58524,57189634191,Yang B.
a58525,58527847900,Xinsheng H.
a58526,57202811266,Yang G.
a58527,8633826800,Zhang Q.
a58528,6701652082,Pratson L.F.
a58529,57204943892,Ji Q.
a58530,58538886800,Zhang K.
a58531,58539212500,Cao N.
a58532,58034940400,You X.
a58533,58538404500,Cao S.
a58534,57207265499,Wang M.
a58535,58539212600,Guo J.
a58536,36628903300,Mei K.
a58537,57694291500,Chen Z.
a58538,58522914700,Lei J.
a58539,56422532500,Zhang Y.
a58540,57218601865,Zhang Z.
a58541,57374950000,Liu I.
a58542,57374633000,Yang E.
a58543,57375273500,Tao J.
a58544,57219788139,Zhang X.
a58545,57374633100,Ran Q.
a58546,57375273600,Liu Z.
a58547,55208624800,Su H.
a58548,58506897300,Li D.
a58549,56127497600,Liang Y.
a58550,55452459900,Cai S.
a58551,56399644800,Zhang W.
a58552,57215806479,Yang R.
a58553,57210803071,Li J.-Y.
a58554,58077305900,Chen X.
a58555,58494747600,Zhong S.
a58556,57226763028,Hou Y.
a58557,58077586100,Cao R.
a58558,58251544600,Wang W.
a58559,58105858800,Kim D.
a58560,23568916500,Xi P.
a58561,35847839400,Ridolfo A.
a58562,7003945743,Savasta S.
a58563,7005721141,Nori F.
a58564,7406389837,Nakamura Y.
a58565,7201683526,You J.Q.
a58566,57223251770,Wang Y.
a58567,58842992600,Shi Y.
a58568,57212265477,Zhang C.
a58569,58134106600,Su K.
a58570,57313650700,Hu Y.
a58571,57216316185,Chen L.
a58572,15137497000,Wu Y.
a58573,7405614660,Huang H.
a58574,56784517200,Zhou X.
a58575,36717482600,Chen X.
a58576,57192069353,Peng Z.
a58577,58504327000,Zhou Y.
a58578,58504599400,Li Y.
a58579,58504599500,Jian W.
a58580,57219929944,Fan Z.
a58581,57201005711,van de Vegte Y.J.
a58582,36350576200,Eppinga R.N.
a58583,57192069743,van der Ende M.Y.
a58584,44661212800,Hagemeijer Y.P.
a58585,53984846200,Mahendran Y.
a58586,56331405200,Salfati E.
a58587,56424163100,Smith A.V.
a58588,55989239600,Tan V.Y.
a58589,57212013993,Arking D.E.
a58590,22835706900,Ntalla I.
a58591,57216606972,Appel E.V.
a58592,53981988900,Schurmann C.
a58593,57205961011,Brody J.A.
a58594,35769634900,Rueedi R.
a58595,57959751900,Polasek O.
a58596,57202561129,Lecoeur C.
a58597,14066257800,Ladenvall C.
a58598,57210179740,Zhao J.H.
a58599,57207904478,Isaacs A.
a58600,57196340501,Wang L.
a58601,7005172964,Luan J.
a58602,57198416377,Hwang S.-J.
a58603,13613860800,Auro K.
a58604,7402785538,Jackson A.U.
a58605,57200609727,Bielak L.F.
a58606,58711447800,Zeng L.
a58607,26534975800,Shah N.
a58608,57205269657,Nethander M.
a58609,7006729865,Rankinen T.
a58610,22958265700,Pechlivanis S.
a58611,57191987767,Qi L.
a58612,57217566945,Zhao W.
a58613,54783246000,Rizzi F.
a58614,57211009334,Tanaka T.
a58615,55165108100,Robino A.
a58616,57202315232,Müller-Nurasyid M.
a58617,57191440168,Roselli C.
a58618,58177095900,Zhang W.
a58619,7404330868,Guo X.
a58620,7405572043,Lin H.J.
a58621,56736151900,Pavani F.
a58622,50461189700,Galesloot T.E.
a58623,57211721006,Schraut K.E.
a58624,25224878400,den Hoed M.
a58625,56763818500,Degenhardt F.
a58626,22954837300,Trompet S.
a58627,56306053800,van den Berg M.E.
a58628,55335746300,Pistis G.
a58629,57191160372,Weiss S.
a58630,58516685200,Li H.L.
a58631,7103287068,Said M.A.
a58632,57210974933,Witte D.R.
a58633,21737208500,Iribarren C.
a58634,7006392362,Launer L.
a58635,57222728250,Ring S.M.
a58636,57211689022,de Vries P.S.
a58637,35370752300,Sever P.
a58638,57211892948,Linneberg A.
a58639,57223660442,Bottinger E.P.
a58640,57222595198,Padmanabhan S.
a58641,57212865406,Sotoodehnia N.
a58642,8421508800,Kolcic I.
a58643,16305719200,Roshandel D.
a58644,55554856400,Paterson A.D.
a58645,57196395115,Arnar D.O.
a58646,57455794500,Gudbjartsson D.F.
a58647,7005943124,Balkau B.
a58648,58306617000,Silva C.T.
a58649,55628585445,Newton-Cheh C.H.
a58650,57213194700,Salo P.
a58651,57213720699,Mohlke K.L.
a58652,57210974960,Peyser P.A.
a58653,57222377068,Schunkert H.
a58654,7003987830,Lorentzon M.
a58655,57202558452,Lahti J.
a58656,57217192196,Rao D.C.
a58657,7801575927,Cornelis M.C.
a58658,57202560683,Faul J.D.
a58659,57218091490,Smith J.A.
a58660,55262503400,Stolarz-Skrzypek K.
a58661,7003381018,Bandinelli S.
a58662,57215301532,Concas M.P.
a58663,7005062509,Sinagra G.
a58664,57215631099,Meitinger T.
a58665,57197777520,Waldenberger M.
a58666,15846776000,Sinner M.F.
a58667,57021167300,Strauch K.
a58668,57214844210,Yao J.
a58669,23008235300,Foco L.
a58670,7004120938,Melander O.
a58671,7006421734,de Graaf J.
a58672,16042051400,de Mutsert R.
a58673,57222582406,de Geus E.J.C.
a58674,57220203781,Johansson Å.
a58675,26643471200,Lind L.
a58676,8243151300,Franke A.
a58677,56689458300,Macfarlane P.W.
a58678,56432603600,Tarasov K.V.
a58679,57195493939,Tan N.
a58680,57214768699,Felix S.B.
a58681,56659364600,Quek D.Q.
a58682,34572659400,Ormel J.
a58683,6602227459,Ingelsson M.
a58684,57218362371,Lindgren C.
a58685,7403404824,Morris A.P.
a58686,57199388397,Hansen T.
a58687,57219170211,Assimes T.
a58688,7003353432,Gudnason V.
a58689,58173789200,Timpson N.J.
a58690,57218601840,Morrison A.C.
a58691,57220337854,Munroe P.B.
a58692,57209515246,Strachan D.P.
a58693,15759864800,Grarup N.
a58694,57216775598,Loos R.J.F.
a58695,7003669072,Vollenweider P.
a58696,57202558736,Froguel P.
a58697,57212920921,Groop L.
a58698,34668706300,Wareham N.J.
a58699,57224139640,van Duijn C.M.
a58700,57207903298,O’Donnell C.J.
a58701,57222955288,Kähönen M.
a58702,57194376133,Perola M.
a58703,57215616112,Boehnke M.
a58704,57224962041,Kardia S.L.R.
a58705,58132506200,Erdmann J.
a58706,57203644795,Palmer C.N.A.
a58707,57212669722,Ohlsson C.
a58708,57221681217,Eriksson J.G.
a58709,7201418586,Bouchard C.
a58710,6506246334,Moebus S.
a58711,57210773481,Kraft P.
a58712,57215616107,Weir D.R.
a58713,57198162951,Cusi D.
a58714,57215726620,Ferrucci L.
a58715,57215080944,Ulivi S.
a58716,57221103405,Girotto G.
a58717,7103145600,Correa A.
a58718,6701523625,Kääb S.
a58719,7402105900,Peters A.
a58720,57214438415,Chambers J.C.
a58721,56188131900,Kooner J.S.
a58722,57207898882,Hicks A.A.
a58723,57203533777,Smith J.G.
a58724,57200887465,Kiemeney L.A.L.M.
a58725,7004953409,Gyllensten U.
a58726,57722208500,Burgess S.
a58727,57557529500,Sundström J.
a58728,7006812880,Lieb W.
a58729,7005836769,Jukema J.W.
a58730,57200296851,Eijgelsheim M.
a58731,58517214700,Lakatta E.L.M.
a58732,7005669901,Dörr M.
a58733,6701393035,Riese H.
a58734,57193816845,Verweij N.
a58735,57217708796,van der Harst P.
a58736,57195408197,Ni Z.
a58737,58259574800,Chen X.
a58738,57221649233,Wang L.
a58739,57205675134,Chen Y.
a58740,56011625300,Zhang J.
a58741,57980435000,Xia T.
a58742,57226024888,Zhou F.
a58743,57205361356,Zhang D.
a58744,57210233618,Jin X.
a58745,58139529900,Shi H.
a58746,57213191791,Yin H.
a58747,36102395900,Gong Y.
a58748,57219743084,Hong H.
a58749,58259974200,Wei J.
a58750,57219160237,Lei X.
a58751,58259592800,Chen H.
a58752,7006508108,Sarro P.M.
a58753,7405270940,Zhang G.
a58754,35323005000,Liu Z.
a58755,57250585700,Li H.
a58756,57204060208,Du Y.
a58757,57807284600,Li F.
a58758,58497065100,Xie J.
a58759,58303440500,Chang Y.
a58760,23992758300,Meng T.
a58761,57216372409,Sutcharitchan C.
a58762,58354087000,Hua J.
a58763,58312575700,Hua D.
a58764,38662735100,Liu J.
a58765,57911137800,Liu R.
a58766,57860768500,Ling J.
a58767,57860190900,Cai Y.
a58768,57910941700,Long W.
a58769,57369657500,Zhang X.
a58770,57872313700,Xu Z.
a58771,57197771195,An C.
a58772,57202826995,Shi F.
a58773,16507510900,Ren H.
a58774,57222294251,Li Y.
a58775,57209715592,Chen S.
a58776,57208338096,Dou J.
a58777,57201298644,Wang Y.
a58778,57204197762,Yan S.
a58779,25623527600,Lu J.
a58780,57219716221,Sajid M.M.
a58781,26645298700,Zhai H.
a58782,57223338914,Iqbal M.A.
a58783,55227902900,Javed Y.
a58784,57196414064,Shad N.A.
a58785,57223020748,Amin N.
a58786,35763987300,Morsy K.
a58787,56362617100,Alam M.M.
a58788,6603898828,Crispin X.
a58789,23986610100,Zhang Y.P.
a58790,56047375100,Tong R.H.
a58791,57215608998,Yang Z.Y.
a58792,8944752200,Chen Z.Y.
a58793,57204241966,Hu D.
a58794,7403390698,Dong Y.B.
a58795,58401246000,Zhang J.
a58796,57836861400,Zhu Y.X.
a58797,55389855700,Xu H.B.
a58798,57223175576,Zhong W.L.
a58799,57200501650,Cao J.
a58800,36057765700,Zhang S.
a58801,57210734119,Chen Q.
a58802,55568255500,Wang H.
a58803,57201133949,Wang M.
a58804,36155420300,Liu N.
a58805,57218631910,Zeng H.
a58806,18839614400,Zhang C.-S.
a58807,57194008745,Zhang S.
a58808,57559043000,Yang J.
a58809,7201378038,Ji L.
a58810,58498917200,Shen Y.
a58811,56489059800,Xu M.
a58812,57229782900,Di Y.
a58813,57221393367,Ding H.
a58814,56413325100,Zhu Z.
a58815,57190702457,Chen X.
a58816,7406556890,Yang H.
a58817,57919552600,Lu L.
a58818,57449157500,Liang T.
a58819,57223327007,Zhang T.
a58820,17342646600,Ren Q.
a58821,55861207000,Wang Q.
a58822,58504338500,Wang S.
a58823,57201796197,Yang Y.
a58824,57002843000,Xiu L.
a58825,57907521600,Chen X.
a58826,56152584800,Yu G.
a58827,57825123000,Zhao Y.
a58828,58192018600,Guo M.
a58829,57210826568,Zhao F.
a58830,7406295360,Liu Q.
a58831,57203995779,Wang X.
a58832,58195683200,Zhao H.
a58833,55551933100,Wang M.
a58834,57667468500,Han Y.
a58835,57699999400,Xu C.
a58836,57195589221,Zhang L.
a58837,57200168631,Wu Y.
a58838,14032988400,Fang Y.
a58839,33867454300,Chen Q.
a58840,58496318300,Cao Y.
a58841,58513704200,Chen Z.
a58842,57215543933,Deng X.
a58843,57682347500,Zhang S.
a58844,58855528500,Wang Y.
a58845,57681238400,Wu Y.
a58846,57680957700,Ke S.
a58847,58513223500,Zhang J.
a58848,58512493900,Liu F.
a58849,57266555800,Liu Y.
a58850,58512494000,Lin Y.
a58851,58513704400,Hanna A.
a58852,57200417540,Wang C.
a58853,57201458994,Sun Z.
a58854,58498987300,Chen W.
a58855,57705096700,Gao L.
a58856,58158099100,Sun J.-L.
a58857,57224221219,Chen Y.
a58858,57201437134,Zhang Y.
a58859,57833882300,Zhang Q.
a58860,57225896182,Yu Y.
a58861,57833882200,Cao Q.
a58862,57215831657,Cheng Y.
a58863,56066238700,Wang H.
a58864,57207876912,Song H.
a58865,55249772600,Zhang K.
a58866,57210206273,Chang J.
a58867,55811383600,Lu S.
a58868,57370216100,Li Y.
a58869,58086856800,Chen Z.
a58870,55932324000,Wang K.
a58871,58503190200,Fu Y.
a58872,57219009013,Zuo Y.
a58873,57218645319,Wei M.
a58874,57445547400,Wang H.
a58875,55721514000,Zhang P.
a58876,57445766300,Shang N.
a58877,58116904800,Zhong D.
a58878,58068741000,Yang D.
a58879,57756238100,Li L.
a58880,24331358900,Diao M.
a58881,55264452300,Ming A.
a58882,57447793100,Gao R.
a58883,57698003600,Tian Y.
a58884,57221840014,Guo M.-H.
a58885,57219694655,Lu C.-Z.
a58886,57204287314,Liu Z.-N.
a58887,34769829200,Hu S.-M.
a58888,52464024000,Liang L.
a58889,57577688300,Liu C.
a58890,57202781245,Cui Y.
a58891,58096605100,Li Y.
a58892,57212534262,Chen Z.
a58893,57219424304,Wang Z.
a58894,35729694100,Yao Z.
a58895,58507198800,Hanjin L.
a58896,57208102743,Zhao Z.
a58897,57699986500,Xie Y.
a58898,58498466500,Bai B.
a58899,58498663200,Luo C.
a58900,57798683400,Zhou J.
a58901,57248806000,Li W.
a58902,57219216007,Meng Y.
a58903,57221932780,Li L.
a58904,57245670500,Li D.
a58905,57430832500,Li X.
a58906,57418085600,Li X.
a58907,58155501300,Wang X.
a58908,57212103512,Sun J.
a58909,57431830800,Xu Z.
a58910,55644837500,Sun Y.
a58911,56505773300,Zhang W.
a58912,36119952800,Fan Z.
a58913,55487546900,Wu L.
a58914,7406199736,Ma J.
a58915,57700504800,Li O.Y.
a58916,55255499300,Shang G.
a58917,57202398802,Chai Y.
a58918,57190961251,Liu K.
a58919,57189381788,Wang P.
a58920,7403171212,Gao G.F.
a58921,57221951003,Gao S.
a58922,58496346800,Zhang L.
a58923,58479951600,He L.
a58924,57234886100,Deng X.
a58925,35194877400,Yin H.
a58926,57189076842,Zhang H.
a58927,57219527752,Lin Z.
a58928,57216607702,Zhang Z.
a58929,57647136800,Zhu Z.-Y.
a58930,57200618558,Fan D.-P.
a58931,57206739809,Liu X.-L.
a58932,57210450983,Yang G.
a58933,58154160800,Wang J.
a58934,58493441600,Liu Y.
a58935,58834542700,Lu H.
a58936,57204450466,He L.
a58937,27171368600,Ma C.
a58938,57444157300,Li Y.
a58939,57563995200,Hou S.
a58940,57563744700,Ren Z.
a58941,57564252900,Fu S.
a58942,57564252800,Wang S.
a58943,57838069300,Chen M.
a58944,55625041500,Dang Y.
a58945,57201044995,Li P.
a58946,57216744967,Wang X.
a58947,57216290311,Wang H.
a58948,57754479600,Ma L.
a58949,57222365171,Zhang L.
a58950,58496962800,Yang Z.
a58951,36766972700,Dong D.
a58952,57216839702,Li H.
a58953,57211950493,Guan Y.
a58954,57208004406,Zhang B.
a58955,58775770400,Chen Q.
a58956,57219447479,Shi L.
a58957,57848051800,Li H.
a58958,58496651000,Qin Z.
a58959,55649664800,Tu X.
a58960,47861481400,Zhang L.
a58961,55480806100,Jia X.
a58962,7501898208,Chen J.
a58963,26643249400,Kang L.
a58964,7403118952,Wu P.
a58965,57224813913,Bai X.
a58966,58786516500,Zhang H.
a58967,57216910304,Wang Q.
a58968,35201663100,Lu Q.
a58969,14064251200,Zhuang H.
a58970,57223770155,Tian Y.
a58971,57200496987,Zhang H.
a58972,57201266396,Wang L.
a58973,57203745165,Nie X.
a58974,57416968400,Xu C.
a58975,57416868600,Wang Q.
a58976,56738925900,Qin D.
a58977,57859962100,Wang R.
a58978,56729104100,Gao Z.
a58979,58492975700,Yang X.
a58980,58492738100,Wu Y.
a58981,58492013600,Gu C.
a58982,57217140251,Li L.
a58983,57195456714,Han B.
a58984,57162162900,Hao S.
a58985,58520363100,Ge M.
a58986,57204604460,Chen D.
a58987,57191971776,Liu Z.
a58988,7409386313,Yang Y.
a58989,57059696400,Feng L.
a58990,14422814600,Shi J.
a58991,57207255254,Wang E.
a58992,57217421140,Xiong Z.
a58993,57426069200,Chen Z.
a58994,57214330609,Xin Z.
a58995,57833438400,Ma H.
a58996,57202800486,Ren H.
a58997,57201686025,Wang B.
a58998,57374044700,Guo J.
a58999,57190186404,Sun Y.
a59000,57951105900,Wang X.
a59001,57211443460,Li C.
a59002,58491564800,Tingstad Jacobsen S.E.
a59003,57209119124,Lindman A.
a59004,6602299349,Kulcsár B.
a59005,58148065300,Su Z.
a59006,58517084600,Huang Q.
a59007,58018679400,Guo Q.
a59008,36925192800,Jafar Hoseini S.
a59009,57193928235,Zheng F.
a59010,35767425600,Chen W.
a59011,7404657786,Guo Z.-Y.
a59012,10045778600,Ni Q.
a59013,58311159400,Zhuang X.
a59014,57222380289,Lin X.
a59015,57205604524,Xiao T.
a59016,57958367000,Zhao X.
a59017,57194656598,Zhang Y.
a59018,56009292500,Yan Y.
a59019,57202326549,Cao Z.
a59020,57194338538,Gozali E.
a59021,14519912200,Safdari R.
a59022,57212957983,Rahimi B.
a59023,58123822200,Ghazisaeedi M.
a59024,41861234500,Farrokh-Eslamlou H.
a59025,57209615078,Sadeghi M.
a59026,57943787500,Zheng F.
a59027,57944274900,Yu C.
a59028,12646581200,Zhang J.
a59029,57478069600,Wang T.
a59030,57192714633,Wang B.
a59031,56640091900,Chen C.
a59032,56151225900,Wang G.
a59033,57209246252,Wu P.
a59034,57196330220,Wang L.
a59035,58023351700,Wang X.
a59036,56273231300,Zhang J.
a59037,55391163500,Dong J.
a59038,57203552922,Wei B.
a59039,57215558528,Yang H.
a59040,55721767200,Zhang Z.
a59041,23392752100,Guo C.F.
a59042,57221706174,Li C.
a59043,36728577300,Wang J.
a59044,55900015100,Liu J.
a59045,8961542600,Shan J.
a59046,57192451859,Yang J.
a59047,58085124100,Zhang B.
a59048,57211737013,Chen L.
a59049,57203408817,Diao X.
a59050,57374770300,Hu Y.
a59051,57222704896,Suo G.
a59052,57375305500,Li R.
a59053,57040164800,Wang Q.
a59054,57191881319,Zhang J.
a59055,56404176400,Dou Z.
a59056,57234461200,Liu Y.
a59057,57217211053,Niu Y.
a59058,57220119609,Ouyang X.
a59059,57908023400,Guo C.
a59060,57835210600,Han P.
a59061,58516766400,Zhou R.
a59062,57835164400,Heydari A.
a59063,57188744602,Zhou Y.
a59064,7006529421,Ikkala O.
a59065,58516662200,Tigranovich G.A.
a59066,56441898600,Xu Q.
a59067,7202313455,Henry S.
a59068,56032393200,Gateau T.
a59069,57930034100,Zhu M.
a59070,57451058300,Qu Y.
a59071,58502201100,Spettmann C.
a59072,57216544902,Xing B.
a59073,57215900420,Hou J.
a59074,8922439200,Landragin F.
a59075,55706070500,Yue Q.
a59076,57220193913,Meng J.
a59077,57220196952,Qiu Y.
a59078,57217385628,Yin M.
a59079,56727838900,Zhang L.
a59080,58491767300,Zhou W.
a59081,35301730800,An Z.
a59082,54894651200,Liu Z.
a59083,7202814723,Yuan Q.
a59084,7404778848,Zhao H.
a59085,7102200859,Molnár I.
a59086,35276717900,Xu Y.
a59087,14523645800,Shi S.
a59088,58507118200,Yao B.
a59089,56427338400,Wei W.
a59090,58086971700,Huang J.
a59091,57918694300,Liang B.
a59092,36959620500,Li J.
a59093,57386733100,Yang Z.-C.
a59094,55044176900,Li W.
a59095,57828933100,Melgaard S.P.
a59096,57222139806,Nikolaisson I.T.
a59097,56039078200,Zhang C.
a59098,55505036700,Johra H.
a59099,57193743048,Larsen O.K.
a59100,57818618300,Xie Y.
a59101,57221606121,Zhang Q.
a59102,57216989267,Rezaee K.
a59103,57193221446,Xu Y.
a59104,58507408700,Li L.
a59105,57202928977,Tian H.
a59106,37012972000,Zhang L.
a59107,35728779300,Li S.
a59108,56872297900,Yao M.
a59109,35254246400,Pan G.
a59110,56467496300,Yang Y.
a59111,55499065400,He Y.
a59112,8913133500,Fan Z.
a59113,57208183688,Chen X.
a59114,26643181500,Liu Y.
a59115,56661472500,Zhang C.
a59116,55017672500,Jiang H.
a59117,57205447619,Wang X.
a59118,57221484909,Wang X.
a59119,57202145503,Xie F.
a59120,57196353461,Wang S.
a59121,57203920478,Luo B.
a59122,24465415700,Kang H.
a59123,57208634901,Wang T.
a59124,56841175300,Yuan P.
a59125,57861270500,Xu B.
a59126,57221175838,Xu L.
a59127,35743660600,Liu Y.
a59128,7410076058,Li J.
a59129,57205323184,Xie Y.
a59130,8245890600,Wang T.
a59131,8913133200,Ouyang T.
a59132,57835054900,Liu W.
a59133,57191749829,Yao Q.
a59134,56070702500,Su X.
a59135,58520036300,Deng Y.
a59136,56427210100,Yang M.
a59137,57208251288,Peng B.
a59138,57200546454,Zhao F.
a59139,58519889500,Du C.
a59140,58520469400,Zhang X.
a59141,56342207300,Zhu J.
a59142,55753262200,Wang D.
a59143,39861627900,Li H.
a59144,57194506415,Xie J.
a59145,56456916900,Guo J.
a59146,57188989358,Luo L.
a59147,57222553052,Iloejesi C.O.
a59148,55899809400,Beckingham L.E.
a59149,55189986600,Dadkhah M.
a59150,6603256916,Tulliani J.-M.
a59151,57214975107,Saboori A.
a59152,7006251524,Iuliano L.
a59153,58575011100,Qu X.
a59154,58575193000,Guan C.
a59155,7202981334,Xie G.
a59156,57216726214,Tian Z.
a59157,56416123500,Sood K.
a59158,35113825900,Sun C.
a59159,57213045163,Cui L.
a59160,58500401300,Huang Y.-W.
a59161,55261375400,Chung W.-H.
a59162,57109905700,Chen C.-B.
a59163,57712459800,Dong B.
a59164,57462881700,Li Z.
a59165,57463524400,Duan Z.
a59166,57462558900,Xu J.
a59167,58520022900,Pan T.
a59168,57223084604,Zhang R.
a59169,57194616199,Li X.
a59170,57219227696,Wang J.
a59171,55335420200,Liu C.
a59172,12805954500,Dong L.
a59173,55566355000,Mao C.
a59174,57045045200,Gao J.
a59175,57222313017,Gong X.
a59176,55473511400,Pan Y.
a59177,57218388681,Zhang H.
a59178,55890934500,Ji S.
a59179,55174852300,Chen Y.
a59180,57191362936,Ming J.
a59181,58488575700,Wang S.
a59182,57739766200,Zou Z.
a59183,57204938202,Xiong Z.
a59184,55726005900,Huang B.
a59185,55883162300,Jin S.
a59186,57219315193,Lu H.
a59187,57200208891,Hu J.
a59188,57193565485,Wei X.
a59189,58019469700,Zhang K.
a59190,57700093900,Zhao J.
a59191,57207466827,Hu Q.
a59192,58498599700,Yu J.
a59193,7404589284,Xu B.
a59194,57741119900,Rao X.
a59195,57205189979,Zhao H.
a59196,58491968600,Shao C.
a59197,56440596300,Wei X.
a59198,6508271345,Basseville S.
a59199,16069254000,Missoum-Benziane D.
a59200,7007174388,Cailletaud G.
a59201,57218601177,Jiang H.
a59202,57914083700,Si M.
a59203,57205310735,Huang N.
a59204,35309721000,Chi H.
a59205,57190750459,Long X.
a59206,57206252803,Yin R.
a59207,56298648500,Li X.
a59208,52864886400,Xie H.-B.
a59209,56797011000,Yang D.
a59210,26643041500,Kerminen V.-M.
a59211,56181417100,Ma Y.
a59212,57219050862,Chen J.
a59213,23092557500,Zheng J.
a59214,53979709400,Elm J.
a59215,57226711340,Zhuo Y.
a59216,58413608200,Fang M.
a59217,57218926011,Wu H.-K.
a59218,57579575700,Pei Y.
a59219,56222891800,Zhang Y.
a59220,57191415442,Gao X.
a59221,57205741278,He Y.
a59222,57205743041,Chen G.
a59223,56599942800,Lv F.
a59224,57207079835,Jiang P.
