author,name
http://SDM_LAB2.org/a74049,Song Z.
http://SDM_LAB2.org/a66661,Wu F.
http://SDM_LAB2.org/a3610,Zhang R.
http://SDM_LAB2.org/a64830,Xie Y.
http://SDM_LAB2.org/a92174,Carbognani F.
http://SDM_LAB2.org/a17363,Del Peso J.
http://SDM_LAB2.org/a1521,Liu W.
http://SDM_LAB2.org/a28499,Huang S.
http://SDM_LAB2.org/a29566,Wah Y.B.
http://SDM_LAB2.org/a100017,Xu Z.
http://SDM_LAB2.org/a8289,Potrebko A.
http://SDM_LAB2.org/a102074,Zhang H.Y.
http://SDM_LAB2.org/a8575,Liu Q.
http://SDM_LAB2.org/a2464,Pan W.
http://SDM_LAB2.org/a33953,Li C.
http://SDM_LAB2.org/a35013,Huang L.
http://SDM_LAB2.org/a97639,Liu J.
http://SDM_LAB2.org/a51985,Minard M.-N.
http://SDM_LAB2.org/a25890,Zhou S.
http://SDM_LAB2.org/a78687,Yi J.-R.
http://SDM_LAB2.org/a25505,Yu M.
http://SDM_LAB2.org/a51693,Bowcock T.J.V.
http://SDM_LAB2.org/a77887,Chen X.-Y.
http://SDM_LAB2.org/a60014,Chen G.-Z.
http://SDM_LAB2.org/a97757,Pianese F.
http://SDM_LAB2.org/a99184,Yan F.
http://SDM_LAB2.org/a8057,Moroni L.
http://SDM_LAB2.org/a30018,Wu Z.
http://SDM_LAB2.org/a70113,Li W.
http://SDM_LAB2.org/a14843,Ji C.
http://SDM_LAB2.org/a1777,Dolly D.R.J.
http://SDM_LAB2.org/a26266,Luo Z.
http://SDM_LAB2.org/a82591,Cai M.
http://SDM_LAB2.org/a79129,Shafir T.
http://SDM_LAB2.org/a41170,Wang Z.
http://SDM_LAB2.org/a95739,Luo W.
http://SDM_LAB2.org/a77893,Deng Z.
http://SDM_LAB2.org/a68346,Read K.F.
http://SDM_LAB2.org/a66524,Zhang Z.L.
http://SDM_LAB2.org/a67243,Wang G.
http://SDM_LAB2.org/a75279,Zhu T.
http://SDM_LAB2.org/a40900,Xian X.
http://SDM_LAB2.org/a99593,Peng S.
http://SDM_LAB2.org/a70107,Yu B.
http://SDM_LAB2.org/a97769,Deng Y.
http://SDM_LAB2.org/a88676,Li J.
http://SDM_LAB2.org/a15452,Zheng J.
http://SDM_LAB2.org/a57211,Opoku P.D.
http://SDM_LAB2.org/a94097,Lu Y.
http://SDM_LAB2.org/a1631,Lin Y.
http://SDM_LAB2.org/a46477,Dai Y.
http://SDM_LAB2.org/a19466,Liu A.
http://SDM_LAB2.org/a101020,Wang W.H.
http://SDM_LAB2.org/a9612,Berkel L.L.
http://SDM_LAB2.org/a43418,He J.
http://SDM_LAB2.org/a48147,Kato C.
http://SDM_LAB2.org/a49268,Liu H.
http://SDM_LAB2.org/a346,Zhang D.
http://SDM_LAB2.org/a79116,Li Y.
http://SDM_LAB2.org/a29185,Qin Z.
http://SDM_LAB2.org/a104680,Xu Z.-D.
http://SDM_LAB2.org/a68098,Yasin Z.
http://SDM_LAB2.org/a42297,Wen G.
http://SDM_LAB2.org/a103621,Jia Z.-L.
http://SDM_LAB2.org/a40110,Khan M.U.
http://SDM_LAB2.org/a65903,Fan L.
http://SDM_LAB2.org/a102649,Cai T.
http://SDM_LAB2.org/a100910,Xie T.-X.
http://SDM_LAB2.org/a86111,Chow S.-C.
http://SDM_LAB2.org/a70419,Weinan C.
http://SDM_LAB2.org/a9650,Su L.
http://SDM_LAB2.org/a7599,Fischer B.
http://SDM_LAB2.org/a17802,Herde H.
http://SDM_LAB2.org/a58834,Han Y.
http://SDM_LAB2.org/a84251,Ortega-Gutiérrez R.I.
http://SDM_LAB2.org/a74892,Liu C.
http://SDM_LAB2.org/a25887,Xu Y.
http://SDM_LAB2.org/a21862,Liang Y.
http://SDM_LAB2.org/a91753,Lionti A.L.
http://SDM_LAB2.org/a20287,Li S.
http://SDM_LAB2.org/a72071,Fang Y.
http://SDM_LAB2.org/a19634,Shu Q.
http://SDM_LAB2.org/a17024,Bernlochner F.U.
http://SDM_LAB2.org/a14563,Wang J.
http://SDM_LAB2.org/a64553,Li J.W.
http://SDM_LAB2.org/a43858,Gupta M.K.
http://SDM_LAB2.org/a70962,Bolotnov I.A.
http://SDM_LAB2.org/a40062,Chen X.
http://SDM_LAB2.org/a89225,Gao H.
http://SDM_LAB2.org/a105862,Khan I.
http://SDM_LAB2.org/a102647,Zhang A.
http://SDM_LAB2.org/a77881,Li J.-C.
http://SDM_LAB2.org/a2675,Feng C.
http://SDM_LAB2.org/a66372,Chen H.
http://SDM_LAB2.org/a70972,Mirza N.
http://SDM_LAB2.org/a95213,Jin X.
http://SDM_LAB2.org/a26471,Yang Y.
http://SDM_LAB2.org/a8003,Masetti G.
http://SDM_LAB2.org/a16632,Chen P.
http://SDM_LAB2.org/a61266,Mbunge E.
http://SDM_LAB2.org/a105813,Wang Z.
http://SDM_LAB2.org/a32232,Lin Z.
http://SDM_LAB2.org/a9324,Huang W.-T.
http://SDM_LAB2.org/a103993,Yan K.
http://SDM_LAB2.org/a22418,Li L.
http://SDM_LAB2.org/a3033,Gu X.
http://SDM_LAB2.org/a60681,Alzubaidi L.
http://SDM_LAB2.org/a56789,Wang L.
http://SDM_LAB2.org/a93886,Qi J.
http://SDM_LAB2.org/a26084,Zhao J.
http://SDM_LAB2.org/a25389,Wei F.
http://SDM_LAB2.org/a62189,Fei X.
http://SDM_LAB2.org/a51896,Koliiev S.
http://SDM_LAB2.org/a44641,Lindon J.H.
http://SDM_LAB2.org/a64776,Dong S.
http://SDM_LAB2.org/a22080,Wang J.
http://SDM_LAB2.org/a27913,Carlson T.I.
http://SDM_LAB2.org/a91968,Aiello L.
http://SDM_LAB2.org/a21887,Fan M.
http://SDM_LAB2.org/a9081,Sinigaglia F.
http://SDM_LAB2.org/a99290,Li L.
http://SDM_LAB2.org/a37144,Xie Y.G.
http://SDM_LAB2.org/a100889,Zhang S.
http://SDM_LAB2.org/a90643,Cong F.
http://SDM_LAB2.org/a4910,Lin L.
http://SDM_LAB2.org/a35810,Zhang T.-Y.
http://SDM_LAB2.org/a86091,Liu Y.
http://SDM_LAB2.org/a69193,Narwal E.
http://SDM_LAB2.org/a64543,Chen S.M.
http://SDM_LAB2.org/a12458,Liu Y.
http://SDM_LAB2.org/a88736,Gu X.
http://SDM_LAB2.org/a42228,Du Y.
http://SDM_LAB2.org/a86248,Zhang B.
http://SDM_LAB2.org/a509,Chen X.-L.
http://SDM_LAB2.org/a25312,Wang J.
http://SDM_LAB2.org/a90788,Lan T.
http://SDM_LAB2.org/a59354,Li Y.
http://SDM_LAB2.org/a101764,Li P.-R.
http://SDM_LAB2.org/a37111,Li W.G.
http://SDM_LAB2.org/a70145,Xie P.
http://SDM_LAB2.org/a93675,Li K.L.
http://SDM_LAB2.org/a68614,Morales-Gutiérrez C.
http://SDM_LAB2.org/a103278,Kang X.
http://SDM_LAB2.org/a26337,Li G.
http://SDM_LAB2.org/a92141,Bucci F.
http://SDM_LAB2.org/a71604,Wang C.-X.
http://SDM_LAB2.org/a100804,Dhar S.K.
http://SDM_LAB2.org/a58592,Schurmann C.
http://SDM_LAB2.org/a10203,Zhang H.
http://SDM_LAB2.org/a51149,Li Y.
http://SDM_LAB2.org/a82019,Zhang H.
http://SDM_LAB2.org/a88621,Zhang L.
http://SDM_LAB2.org/a82480,Wang H.
http://SDM_LAB2.org/a5505,Bao Y.
http://SDM_LAB2.org/a2624,Zhang J.
http://SDM_LAB2.org/a76904,Ran C.
http://SDM_LAB2.org/a100444,Ma A.
http://SDM_LAB2.org/a54718,Liang J.
http://SDM_LAB2.org/a101803,Zheng Q.
http://SDM_LAB2.org/a86174,Xie Y.
http://SDM_LAB2.org/a71459,Chang X.
http://SDM_LAB2.org/a71358,Kang F.
http://SDM_LAB2.org/a92294,Danilishin S.
http://SDM_LAB2.org/a41618,Chen Z.
http://SDM_LAB2.org/a813,Chasman D.I.
http://SDM_LAB2.org/a88203,Yang H.
http://SDM_LAB2.org/a82414,Guo R.
http://SDM_LAB2.org/a25272,Chen K.
http://SDM_LAB2.org/a4226,Wang D.
http://SDM_LAB2.org/a38122,Shi J.
http://SDM_LAB2.org/a67422,Xia Y.
http://SDM_LAB2.org/a33790,Sun Y.
http://SDM_LAB2.org/a7690,Rübenach J.
http://SDM_LAB2.org/a31701,Gromov V.
http://SDM_LAB2.org/a51870,Hushchyn M.
http://SDM_LAB2.org/a25401,Chao Y.J.
http://SDM_LAB2.org/a92053,Bassiri R.
http://SDM_LAB2.org/a31987,Torri M.D.C.
http://SDM_LAB2.org/a89454,Ye W.-T.
http://SDM_LAB2.org/a105867,Xu K.
http://SDM_LAB2.org/a61943,Bin C.
http://SDM_LAB2.org/a43703,Tian R.
http://SDM_LAB2.org/a41090,Ren J.
http://SDM_LAB2.org/a42518,Shahin M.
http://SDM_LAB2.org/a100539,Tan J.
http://SDM_LAB2.org/a34979,Guo A.
http://SDM_LAB2.org/a65357,Chen N.C.
http://SDM_LAB2.org/a93329,Wang L.
http://SDM_LAB2.org/a12110,Xie K.
http://SDM_LAB2.org/a23903,Ma L.
http://SDM_LAB2.org/a65622,Zhao X.
http://SDM_LAB2.org/a54124,Cheng H.
http://SDM_LAB2.org/a68829,Xiao Y.
http://SDM_LAB2.org/a76797,Ma N.
http://SDM_LAB2.org/a53375,Wang S.
http://SDM_LAB2.org/a48638,Zhao Y.
http://SDM_LAB2.org/a29910,Wang C.
http://SDM_LAB2.org/a28279,Yuan C.
http://SDM_LAB2.org/a71665,Hu W.
http://SDM_LAB2.org/a82012,Yang Q.
http://SDM_LAB2.org/a88902,Li C.
http://SDM_LAB2.org/a58116,Xu Y.
http://SDM_LAB2.org/a44248,Tang S.
http://SDM_LAB2.org/a93558,Pang S.
http://SDM_LAB2.org/a90348,Wang W.
http://SDM_LAB2.org/a6302,Wang J.
http://SDM_LAB2.org/a7544,Zghiche A.
http://SDM_LAB2.org/a74511,Jia Z.
http://SDM_LAB2.org/a87925,Wang M.
http://SDM_LAB2.org/a73472,Yang Y.
http://SDM_LAB2.org/a6175,You X.
http://SDM_LAB2.org/a25680,Li L.
http://SDM_LAB2.org/a24993,Song X.
http://SDM_LAB2.org/a105259,Wang J.
http://SDM_LAB2.org/a80236,Sun Z.
http://SDM_LAB2.org/a31242,Dong Z.
http://SDM_LAB2.org/a60420,Wang L.
http://SDM_LAB2.org/a23836,Huang T.
http://SDM_LAB2.org/a100129,Chen S.J.
http://SDM_LAB2.org/a57486,Chen L.
http://SDM_LAB2.org/a21937,Guo B.
http://SDM_LAB2.org/a11250,Wu Z.
http://SDM_LAB2.org/a27374,Negrini M.
http://SDM_LAB2.org/a48561,Xu Z.
http://SDM_LAB2.org/a33745,Jiang Y.
http://SDM_LAB2.org/a31898,Peng Y.
http://SDM_LAB2.org/a49559,Zhang Y.
http://SDM_LAB2.org/a76061,Huang H.
http://SDM_LAB2.org/a96172,Li R.
http://SDM_LAB2.org/a41059,Liao B.
http://SDM_LAB2.org/a92413,Fidecaro F.
http://SDM_LAB2.org/a18668,Cai Y.
http://SDM_LAB2.org/a104126,Pan X.-M.
http://SDM_LAB2.org/a30744,Wang Y.
http://SDM_LAB2.org/a72395,Chen J.
http://SDM_LAB2.org/a54565,Qiu Q.
http://SDM_LAB2.org/a17054,Biryukov S.
http://SDM_LAB2.org/a55861,Wu X.
http://SDM_LAB2.org/a95475,Lin X.
http://SDM_LAB2.org/a65859,Liu Q.
http://SDM_LAB2.org/a22240,Li Z.
http://SDM_LAB2.org/a1417,Jiang H.
http://SDM_LAB2.org/a22077,Campos L.C.
http://SDM_LAB2.org/a49034,Wang K.-O.
http://SDM_LAB2.org/a66628,Duan G.
http://SDM_LAB2.org/a92511,Green S.R.
http://SDM_LAB2.org/a102750,Du Z.
http://SDM_LAB2.org/a11107,Tang M.
http://SDM_LAB2.org/a71721,Xiong Y.
http://SDM_LAB2.org/a101564,Li H.
http://SDM_LAB2.org/a54694,Ouyang M.-L.
http://SDM_LAB2.org/a41415,Li P.
http://SDM_LAB2.org/a7931,Mishra T.
http://SDM_LAB2.org/a62841,Huang Q.
http://SDM_LAB2.org/a53584,Yu J.
http://SDM_LAB2.org/a42630,Xin J.
http://SDM_LAB2.org/a72408,Wang X.
http://SDM_LAB2.org/a3481,Li K.
http://SDM_LAB2.org/a41303,Bai Q.
http://SDM_LAB2.org/a67544,Qi P.
http://SDM_LAB2.org/a31858,Mantovani F.
http://SDM_LAB2.org/a33726,Wen G.
http://SDM_LAB2.org/a57734,Lin M.
http://SDM_LAB2.org/a43657,Dong B.
http://SDM_LAB2.org/a31272,Wang X.
http://SDM_LAB2.org/a84829,Yaqot M.
http://SDM_LAB2.org/a54442,Xu K.
http://SDM_LAB2.org/a59958,Yildirim G.
http://SDM_LAB2.org/a40305,Wang D.-W.
http://SDM_LAB2.org/a91882,Zhang P.
http://SDM_LAB2.org/a80959,Wang X.
http://SDM_LAB2.org/a92682,Jones P.
http://SDM_LAB2.org/a76117,Sun J.
http://SDM_LAB2.org/a64004,Gong Y.
http://SDM_LAB2.org/a88539,Zhang Q.-J.
http://SDM_LAB2.org/a79707,Li J.
http://SDM_LAB2.org/a104648,Zhang J.
http://SDM_LAB2.org/a93489,Li X.H.
http://SDM_LAB2.org/a29597,Wang S.
http://SDM_LAB2.org/a54005,He Y.-M.
http://SDM_LAB2.org/a91156,Thaus R.
http://SDM_LAB2.org/a11470,Chen Z.
http://SDM_LAB2.org/a27353,Thompson P.D.
http://SDM_LAB2.org/a64404,Wu J.
http://SDM_LAB2.org/a94359,Xu X.
http://SDM_LAB2.org/a84711,Liu X.
http://SDM_LAB2.org/a68433,Wang C.
http://SDM_LAB2.org/a97926,Deng G.
http://SDM_LAB2.org/a48574,Runmin D.
http://SDM_LAB2.org/a15209,Fanzago F.
http://SDM_LAB2.org/a16480,Yuan Z.Y.
http://SDM_LAB2.org/a103725,Zhong W.
http://SDM_LAB2.org/a75640,Zhang L.
http://SDM_LAB2.org/a17608,Gekow A.
http://SDM_LAB2.org/a59376,Huang Y.
http://SDM_LAB2.org/a9143,Gao K.
http://SDM_LAB2.org/a48121,Chen Z.
http://SDM_LAB2.org/a38983,Chen Q.
http://SDM_LAB2.org/a42794,Chen B.
http://SDM_LAB2.org/a56018,Wang Q.
http://SDM_LAB2.org/a13100,Li H.
http://SDM_LAB2.org/a30038,Sun Y.
http://SDM_LAB2.org/a40861,Pan J.
http://SDM_LAB2.org/a36119,Wang W.
http://SDM_LAB2.org/a100666,He S.
http://SDM_LAB2.org/a9240,Sabour A.
http://SDM_LAB2.org/a82989,Liu J.
http://SDM_LAB2.org/a102936,Sun L.
http://SDM_LAB2.org/a32168,Chen H.-N.
http://SDM_LAB2.org/a59525,Zhang C.
http://SDM_LAB2.org/a14448,Tang W.
http://SDM_LAB2.org/a33905,Niu Z.
http://SDM_LAB2.org/a7400,Ban Y.
http://SDM_LAB2.org/a56593,Cao X.
http://SDM_LAB2.org/a65631,Xiao W.
http://SDM_LAB2.org/a51737,Cojocariu L.
http://SDM_LAB2.org/a49782,Li L.J.
http://SDM_LAB2.org/a57650,Zhang J.
http://SDM_LAB2.org/a92670,Jennings A.
http://SDM_LAB2.org/a16660,Li Z.
http://SDM_LAB2.org/a21570,Guo C.
http://SDM_LAB2.org/a69991,Wang Z.
http://SDM_LAB2.org/a82905,An X.
http://SDM_LAB2.org/a29941,Alami R.
http://SDM_LAB2.org/a95168,Yang J.
http://SDM_LAB2.org/a56761,Liu P.
http://SDM_LAB2.org/a57328,Cheng Y.
http://SDM_LAB2.org/a95737,Zhou W.
http://SDM_LAB2.org/a60415,Xu R.
http://SDM_LAB2.org/a27917,Shi Y.-Z.
http://SDM_LAB2.org/a21293,Lv N.
http://SDM_LAB2.org/a18785,Li S.
http://SDM_LAB2.org/a40867,Wang P.
http://SDM_LAB2.org/a71253,Chertow M.R.
http://SDM_LAB2.org/a11163,Zhao J.
http://SDM_LAB2.org/a20257,Suzuki D.
http://SDM_LAB2.org/a25360,Junnan M.
http://SDM_LAB2.org/a72256,Wang J.
http://SDM_LAB2.org/a27198,Shen Y.-X.
http://SDM_LAB2.org/a19492,Huang Q.
http://SDM_LAB2.org/a74573,Zhong J.
http://SDM_LAB2.org/a14749,Zhang H.
http://SDM_LAB2.org/a83518,Wang P.
http://SDM_LAB2.org/a75942,Wen F.-L.
http://SDM_LAB2.org/a100250,Zhang J.
http://SDM_LAB2.org/a47283,Chen C.
http://SDM_LAB2.org/a9003,Liu Y.
http://SDM_LAB2.org/a74665,Gao J.
http://SDM_LAB2.org/a9323,Wang Y.
http://SDM_LAB2.org/a73553,Du X.X.
http://SDM_LAB2.org/a66475,Liu H.B.
http://SDM_LAB2.org/a78211,Han H.
http://SDM_LAB2.org/a76122,Weng Y.
http://SDM_LAB2.org/a50232,Weng S.
http://SDM_LAB2.org/a43536,Xu Y.S.
http://SDM_LAB2.org/a92380,Ejlli A.
http://SDM_LAB2.org/a37635,Zhang Y.
http://SDM_LAB2.org/a36537,Ningrui L.
http://SDM_LAB2.org/a56133,Huo L.
http://SDM_LAB2.org/a57947,Kuo Y.
http://SDM_LAB2.org/a72501,Fan Z.
http://SDM_LAB2.org/a38514,Ma J.
http://SDM_LAB2.org/a214,Liu S.
http://SDM_LAB2.org/a27737,Kresse T.
http://SDM_LAB2.org/a77705,Wang Y.
http://SDM_LAB2.org/a41496,Li A.
http://SDM_LAB2.org/a52578,Rong B.
http://SDM_LAB2.org/a37808,Liu Y.
http://SDM_LAB2.org/a25089,Majumder D.
http://SDM_LAB2.org/a48564,Li Y.
http://SDM_LAB2.org/a95870,Yang S.
http://SDM_LAB2.org/a46636,Yücekaya A.
http://SDM_LAB2.org/a34760,Bobori D.C.
http://SDM_LAB2.org/a50283,Abraham N.L.
http://SDM_LAB2.org/a60270,Peng F.
http://SDM_LAB2.org/a1998,Joe Y.
http://SDM_LAB2.org/a40378,Hu Y.
http://SDM_LAB2.org/a94918,Du K.
http://SDM_LAB2.org/a64772,Luo M.
http://SDM_LAB2.org/a79313,Wang Y.
http://SDM_LAB2.org/a24347,Zhang L.
http://SDM_LAB2.org/a42587,Fu X.
http://SDM_LAB2.org/a38013,Chen Y.
http://SDM_LAB2.org/a95105,Chiong M.S.
http://SDM_LAB2.org/a10729,Cai L.
http://SDM_LAB2.org/a19493,Zheng Y.
http://SDM_LAB2.org/a4241,Zhang C.
http://SDM_LAB2.org/a26187,Guo C.
http://SDM_LAB2.org/a96404,Ren B.
http://SDM_LAB2.org/a98830,Luo D.
http://SDM_LAB2.org/a6882,Henderson C.B.
http://SDM_LAB2.org/a35225,Zanjanian H.
http://SDM_LAB2.org/a15228,Park J.
http://SDM_LAB2.org/a6810,Xu G.
http://SDM_LAB2.org/a6845,Gu Q.
http://SDM_LAB2.org/a105830,Xie L.
http://SDM_LAB2.org/a38072,Wang Z.
http://SDM_LAB2.org/a21027,Zhang X.-X.
http://SDM_LAB2.org/a93634,Jiang Z.
http://SDM_LAB2.org/a48160,Liu J.S.
http://SDM_LAB2.org/a84973,Cao L.
http://SDM_LAB2.org/a66496,Wang Z.
http://SDM_LAB2.org/a20650,Long H.
http://SDM_LAB2.org/a23792,Nair M.
http://SDM_LAB2.org/a59646,Chu H.
http://SDM_LAB2.org/a84145,Wu J.
http://SDM_LAB2.org/a19840,He H.N.
http://SDM_LAB2.org/a89374,Sun Q.
http://SDM_LAB2.org/a6261,Ma Z.
http://SDM_LAB2.org/a87818,Jia Y.
http://SDM_LAB2.org/a13695,Jia D.
http://SDM_LAB2.org/a41113,Oberschmidt D.
http://SDM_LAB2.org/a63672,Li J.
http://SDM_LAB2.org/a25589,Yang B.
http://SDM_LAB2.org/a101842,Chen J.
http://SDM_LAB2.org/a54927,Chen Y.
http://SDM_LAB2.org/a81174,Zan Y.
http://SDM_LAB2.org/a47459,Yin L.
http://SDM_LAB2.org/a26363,Tang J.
http://SDM_LAB2.org/a47787,Aguilar-Saavedra J.A.
http://SDM_LAB2.org/a44357,Albayati H.
http://SDM_LAB2.org/a92184,Caudill S.
http://SDM_LAB2.org/a26198,Zhang Z.
http://SDM_LAB2.org/a40719,Wang Y.
http://SDM_LAB2.org/a20273,Ehgamberdiev S.A.
http://SDM_LAB2.org/a100054,Bürgmann H.
http://SDM_LAB2.org/a54377,Ji C.
http://SDM_LAB2.org/a89259,Zhang P.
http://SDM_LAB2.org/a19433,Chen X.
http://SDM_LAB2.org/a6217,Chen Y.
http://SDM_LAB2.org/a79792,Zhu H.
http://SDM_LAB2.org/a32817,Zhang W.
http://SDM_LAB2.org/a33571,Teng Z.
http://SDM_LAB2.org/a5940,Han X.
http://SDM_LAB2.org/a24569,Qian K.
http://SDM_LAB2.org/a100226,Tai J.
http://SDM_LAB2.org/a93492,Liu H.
http://SDM_LAB2.org/a99412,Roy P.
http://SDM_LAB2.org/a89998,Akherati A.
http://SDM_LAB2.org/a55681,Heinz L.X.
http://SDM_LAB2.org/a4133,Chen X.-D.
http://SDM_LAB2.org/a39862,Jiang C.
http://SDM_LAB2.org/a50868,Shi S.
http://SDM_LAB2.org/a84779,Levi R.
http://SDM_LAB2.org/a4726,Yang L.
http://SDM_LAB2.org/a40790,Zhang L.
http://SDM_LAB2.org/a12591,Atzeni M.
http://SDM_LAB2.org/a72327,Zhang M.
http://SDM_LAB2.org/a52095,Sarpis G.
http://SDM_LAB2.org/a35105,Li C.
http://SDM_LAB2.org/a71479,Liu J.
http://SDM_LAB2.org/a50795,Yangui S.
http://SDM_LAB2.org/a51923,Li P.-R.
http://SDM_LAB2.org/a5616,Xu R.
http://SDM_LAB2.org/a80235,Gu L.
http://SDM_LAB2.org/a17896,Jeanneau F.
http://SDM_LAB2.org/a2488,Lu Y.
http://SDM_LAB2.org/a78058,Chen D.
http://SDM_LAB2.org/a98161,Zheng J.
http://SDM_LAB2.org/a31856,Malyshkin Y.
http://SDM_LAB2.org/a20976,Lu G.
http://SDM_LAB2.org/a76564,Liu J.B.
http://SDM_LAB2.org/a90466,Jiu T.
http://SDM_LAB2.org/a58903,Li L.
http://SDM_LAB2.org/a77539,Hübner U.
http://SDM_LAB2.org/a97121,Liang Z.
http://SDM_LAB2.org/a95442,Li X.-C.
http://SDM_LAB2.org/a104666,Jiang H.
http://SDM_LAB2.org/a30793,Gui X.
http://SDM_LAB2.org/a62450,Zhang C.
http://SDM_LAB2.org/a24749,Fu D.
http://SDM_LAB2.org/a76717,Mei S.
http://SDM_LAB2.org/a70829,Ma W.
http://SDM_LAB2.org/a61552,Deng J.
http://SDM_LAB2.org/a99738,Xu F.
http://SDM_LAB2.org/a13101,Li K.
http://SDM_LAB2.org/a102960,Ge X.
http://SDM_LAB2.org/a19940,Tang Z.B.
http://SDM_LAB2.org/a15202,D' Anzi B.
http://SDM_LAB2.org/a86761,Liu C.
http://SDM_LAB2.org/a82788,Zhao X.
http://SDM_LAB2.org/a41612,Kang F.-R.
http://SDM_LAB2.org/a33187,Sarraf D.
http://SDM_LAB2.org/a11864,Gmitra M.
http://SDM_LAB2.org/a94391,Zhang Q.
http://SDM_LAB2.org/a91368,Singh A.
http://SDM_LAB2.org/a86552,Li T.
http://SDM_LAB2.org/a22178,Cheng X.
http://SDM_LAB2.org/a70731,Lyu P.
http://SDM_LAB2.org/a19137,Jiang H.
http://SDM_LAB2.org/a13528,Valassi A.
http://SDM_LAB2.org/a66663,Qu J.
http://SDM_LAB2.org/a19494,Yin R.
http://SDM_LAB2.org/a39820,Praneeth P.
http://SDM_LAB2.org/a1258,Zhang Y.
http://SDM_LAB2.org/a43629,Xu Q.
http://SDM_LAB2.org/a92088,Bilicki M.
http://SDM_LAB2.org/a1974,Zhang P.
http://SDM_LAB2.org/a44500,Chen Z.
http://SDM_LAB2.org/a66428,Li L.
http://SDM_LAB2.org/a14632,Zhang B.
http://SDM_LAB2.org/a23586,Xu X.C.
http://SDM_LAB2.org/a90739,Zhao C.
http://SDM_LAB2.org/a18404,Liu B.
http://SDM_LAB2.org/a19411,Ouyang C.
http://SDM_LAB2.org/a17321,Cunningham W.R.
http://SDM_LAB2.org/a30091,Tian F.
http://SDM_LAB2.org/a3243,Tian J.
http://SDM_LAB2.org/a91670,Samarati J.
http://SDM_LAB2.org/a78404,Liu W.
http://SDM_LAB2.org/a17496,Falda Ulhoa Coelho L.F.
http://SDM_LAB2.org/a40506,Song K.
http://SDM_LAB2.org/a74659,Hong A.
http://SDM_LAB2.org/a32945,Liu Y.
http://SDM_LAB2.org/a104689,Wu J.
http://SDM_LAB2.org/a69729,Chi L.
http://SDM_LAB2.org/a98221,Hossain M.T.
http://SDM_LAB2.org/a62998,Sun C.
http://SDM_LAB2.org/a45581,Liu D.
http://SDM_LAB2.org/a15390,Hu Y.
http://SDM_LAB2.org/a71660,Pan Y.
http://SDM_LAB2.org/a63005,Lu Y.
http://SDM_LAB2.org/a103400,Sun W.
http://SDM_LAB2.org/a86193,Huang Z.
http://SDM_LAB2.org/a62382,Shi H.
http://SDM_LAB2.org/a95657,Wang F.
http://SDM_LAB2.org/a41313,Gou T.
http://SDM_LAB2.org/a16086,Feng Y.T.
http://SDM_LAB2.org/a70588,He Q.
http://SDM_LAB2.org/a24527,Sun S.
http://SDM_LAB2.org/a19529,Kong C.
http://SDM_LAB2.org/a37510,Bao M.
http://SDM_LAB2.org/a95289,Yu Y.
http://SDM_LAB2.org/a9326,Liu H.
http://SDM_LAB2.org/a39076,Ajani S.N.
http://SDM_LAB2.org/a23254,Yan Z.
http://SDM_LAB2.org/a21405,Xu Z.
http://SDM_LAB2.org/a30865,Xia Q.
http://SDM_LAB2.org/a39910,Gu G.
http://SDM_LAB2.org/a87775,Zhao H.
http://SDM_LAB2.org/a62240,Chohan J.S.
http://SDM_LAB2.org/a27682,Pasuwan P.
http://SDM_LAB2.org/a45304,Izen J.M.
http://SDM_LAB2.org/a69768,Wang M.
http://SDM_LAB2.org/a6160,Xu Y.
http://SDM_LAB2.org/a101786,Huang Y.
http://SDM_LAB2.org/a88817,Hayati H.
http://SDM_LAB2.org/a23078,Yuan Z.
http://SDM_LAB2.org/a16378,Tian Z.F.
http://SDM_LAB2.org/a12463,Zhang Y.
http://SDM_LAB2.org/a73409,Li W.G.
http://SDM_LAB2.org/a3663,He X.
http://SDM_LAB2.org/a9744,Suo R.
http://SDM_LAB2.org/a10471,Doukas D.I.
http://SDM_LAB2.org/a88066,Wang X.-K.
http://SDM_LAB2.org/a46503,Yang F.
http://SDM_LAB2.org/a41688,Li H.-T.
http://SDM_LAB2.org/a54526,Pang B.
http://SDM_LAB2.org/a41112,Markl V.
http://SDM_LAB2.org/a47061,Shen Q.
http://SDM_LAB2.org/a73494,Zhang Y.H.
http://SDM_LAB2.org/a22497,Jiang S.
http://SDM_LAB2.org/a39239,Wang T.
http://SDM_LAB2.org/a101869,Zhao W.
http://SDM_LAB2.org/a54514,Guo Q.
http://SDM_LAB2.org/a100371,Liu H.
http://SDM_LAB2.org/a5059,Gu W.
http://SDM_LAB2.org/a37432,Masele R.K.
http://SDM_LAB2.org/a55637,Wang P.
http://SDM_LAB2.org/a76512,Narita N.
http://SDM_LAB2.org/a1774,Cotrufo M.F.
http://SDM_LAB2.org/a83121,Skatchkov N.
http://SDM_LAB2.org/a92296,Danzmann K.
http://SDM_LAB2.org/a45240,Zimine N.I.
http://SDM_LAB2.org/a74699,Bao X.
http://SDM_LAB2.org/a94421,Yan X.
http://SDM_LAB2.org/a56573,Snooks R.
http://SDM_LAB2.org/a46797,Yao Q.
http://SDM_LAB2.org/a50845,Zhao Y.
http://SDM_LAB2.org/a80384,Gao M.
http://SDM_LAB2.org/a36478,Cheng Q.
http://SDM_LAB2.org/a1952,Cui Y.
http://SDM_LAB2.org/a24951,Wang M.
